node_number;x[m];y[m];z[m]
1773.0;-1.1;0.1;-0.132135658806
1774.0;-1.1;0.2;-0.144979904648
1775.0;-1.1;0.3;-0.159290487766
1776.0;-1.1;0.4;-0.175203967482
1777.0;-1.1;0.5;-0.192703139087
1778.0;-1.1;0.6;-0.211488010023
1779.0;-1.1;0.7;-0.230967437779
1780.0;-1.1;0.8;-0.250582483252
1781.0;-1.1;0.9;-0.27010792134
1782.0;-1.1;1.0;-0.289550572427
1783.0;-1.1;1.1;-0.308953641207
1784.0;-1.1;1.2;-0.328359485477
1785.0;-1.1;1.3;-0.347801688727
1786.0;-1.1;1.4;-0.367267744256
1787.0;-1.1;1.5;-0.38672255599
1788.0;-1.1;1.6;-0.406158834881
1789.0;-1.1;1.7;-0.425593186498
1790.0;-1.1;1.8;-0.44503493184
1791.0;-1.1;1.9;-0.464479710071
1792.0;-1.1;2.0;-0.483923108473
1793.0;-1.2;0.1;-0.151896400952
1794.0;-1.2;0.2;-0.165364504669
1795.0;-1.2;0.3;-0.180579118887
1796.0;-1.2;0.4;-0.197464604154
1797.0;-1.2;0.5;-0.215569406256
1798.0;-1.2;0.6;-0.234367964019
1799.0;-1.2;0.7;-0.25336032738
1800.0;-1.2;0.8;-0.27219694571
1801.0;-1.2;0.9;-0.290877036619
1802.0;-1.2;1.0;-0.309578448646
1803.0;-1.2;1.1;-0.328359485477
1804.0;-1.2;1.2;-0.347151103837
1805.0;-1.2;1.3;-0.365915103438
1806.0;-1.2;1.4;-0.384671815392
1807.0;-1.2;1.5;-0.403434856519
1808.0;-1.2;1.6;-0.42219882579
1809.0;-1.2;1.7;-0.440961061669
1810.0;-1.2;1.8;-0.459724811058
1811.0;-1.2;1.9;-0.478490005744
1812.0;-1.2;2.0;-0.497253566224
1813.0;-1.3;0.1;-0.173021154961
1814.0;-1.3;0.2;-0.187465396476
1815.0;-1.3;0.3;-0.203552713996
1816.0;-1.3;0.4;-0.220994827074
1817.0;-1.3;0.5;-0.239126167996
1818.0;-1.3;0.6;-0.257395092644
1819.0;-1.3;0.7;-0.275579318741
1820.0;-1.3;0.8;-0.293647507704
1821.0;-1.3;0.9;-0.311657579405
1822.0;-1.3;1.0;-0.329699984676
1823.0;-1.3;1.1;-0.347801688729
1824.0;-1.3;1.2;-0.36591510344
1825.0;-1.3;1.3;-0.384003509723
1826.0;-1.3;1.4;-0.402077368868
1827.0;-1.3;1.5;-0.420156148847
1828.0;-1.3;1.6;-0.438241257981
1829.0;-1.3;1.7;-0.456326015373
1830.0;-1.3;1.8;-0.474409597399
1831.0;-1.3;1.9;-0.49249558113
1832.0;-1.3;2.0;-0.510583331585
1833.0;-1.4;0.1;-0.19568450331
1834.0;-1.4;0.2;-0.211111344163
1835.0;-1.4;0.3;-0.227769100657
1836.0;-1.4;0.4;-0.245230852595
1837.0;-1.4;0.5;-0.26288182518
1838.0;-1.4;0.6;-0.280341050751
1839.0;-1.4;0.7;-0.297666314951
1840.0;-1.4;0.8;-0.315032283126
1841.0;-1.4;0.9;-0.332451253389
1842.0;-1.4;1.0;-0.349866061614
1843.0;-1.4;1.1;-0.367267744259
1844.0;-1.4;1.2;-0.384671815394
1845.0;-1.4;1.3;-0.402077368869
1846.0;-1.4;1.4;-0.419479385433
1847.0;-1.4;1.5;-0.436881241293
1848.0;-1.4;1.6;-0.454285708818
1849.0;-1.4;1.7;-0.471690090243
1850.0;-1.4;1.8;-0.489092955511
1851.0;-1.4;1.9;-0.506497938936
1852.0;-1.4;2.0;-0.523905761858
1853.0;-1.5;0.1;-0.21992790625
1854.0;-1.5;0.2;-0.235980404998
1855.0;-1.5;0.3;-0.252683899497
1856.0;-1.5;0.4;-0.269616407698
1857.0;-1.5;0.5;-0.286480326846
1858.0;-1.5;0.6;-0.303167988095
1859.0;-1.5;0.7;-0.319790319762
1860.0;-1.5;0.8;-0.33648676815
1861.0;-1.5;0.9;-0.353250524028
1862.0;-1.5;1.0;-0.370003412291
1863.0;-1.5;1.1;-0.38672255599
1864.0;-1.5;1.2;-0.40343485652
1865.0;-1.5;1.3;-0.420156148848
1866.0;-1.5;1.4;-0.436881241294
1867.0;-1.5;1.5;-0.453604850981
1868.0;-1.5;1.6;-0.470328781164
1869.0;-1.5;1.7;-0.487055051902
1870.0;-1.5;1.8;-0.503781074281
1871.0;-1.5;1.9;-0.520502960415
1872.0;-1.5;2.0;-0.537220674612
1873.0;-1.6;0.1;-0.245416743848
1874.0;-1.6;0.2;-0.261561990684
1875.0;-1.6;0.3;-0.277826447626
1876.0;-1.6;0.4;-0.293915367743
1877.0;-1.6;0.5;-0.309912156289
1878.0;-1.6;0.6;-0.325929876221
1879.0;-1.6;0.7;-0.341968555807
1880.0;-1.6;0.8;-0.358011893903
1881.0;-1.6;0.9;-0.37406270188
1882.0;-1.6;1.0;-0.390114574819
1883.0;-1.6;1.1;-0.406158834878
1884.0;-1.6;1.2;-0.422198825788
1885.0;-1.6;1.3;-0.438241257981
1886.0;-1.6;1.4;-0.454285708819
1887.0;-1.6;1.5;-0.470328781165
1888.0;-1.6;1.6;-0.486372168544
1889.0;-1.6;1.7;-0.502419963341
1890.0;-1.6;1.8;-0.518468377997
1891.0;-1.6;1.9;-0.534506990775
1892.0;-1.6;2.0;-0.550536625203
1893.0;-1.7;0.1;-0.271592975782
1894.0;-1.7;0.2;-0.287286613492
1895.0;-1.7;0.3;-0.302852756075
1896.0;-1.7;0.4;-0.318133531368
1897.0;-1.7;0.5;-0.333362382255
1898.0;-1.7;0.6;-0.348719213232
1899.0;-1.7;0.7;-0.364142666244
1900.0;-1.7;0.8;-0.379529723512
1901.0;-1.7;0.9;-0.394878206125
1902.0;-1.7;1.0;-0.410228645453
1903.0;-1.7;1.1;-0.425593186496
1904.0;-1.7;1.2;-0.440961061667
1905.0;-1.7;1.3;-0.456326015373
1906.0;-1.7;1.4;-0.471690090243
1907.0;-1.7;1.5;-0.487055051902
1908.0;-1.7;1.6;-0.502419963341
1909.0;-1.7;1.7;-0.517783796251
1910.0;-1.7;1.8;-0.533145247237
1911.0;-1.7;1.9;-0.548503454298
1912.0;-1.7;2.0;-0.563866454516
1913.0;-1.8;0.1;-0.297991880866
1914.0;-1.8;0.2;-0.312883811337
1915.0;-1.8;0.3;-0.327683692665
1916.0;-1.8;0.4;-0.342310130808
1917.0;-1.8;0.5;-0.356898469437
1918.0;-1.8;0.6;-0.371571310246
1919.0;-1.8;0.7;-0.386302685265
1920.0;-1.8;0.8;-0.401011847351
1921.0;-1.8;0.9;-0.41568293725
1922.0;-1.8;1.0;-0.43035092355
1923.0;-1.8;1.1;-0.44503493184
1924.0;-1.8;1.2;-0.459724811059
1925.0;-1.8;1.3;-0.474409597399
1926.0;-1.8;1.4;-0.489092955511
1927.0;-1.8;1.5;-0.50378107428
1928.0;-1.8;1.6;-0.518468377997
1929.0;-1.8;1.7;-0.533145247237
1930.0;-1.8;1.8;-0.547816743443
1931.0;-1.8;1.9;-0.56250327153
1932.0;-1.8;2.0;-0.577222560295
1933.0;-1.9;0.1;-0.324366633987
1934.0;-1.9;0.2;-0.338415244384
1935.0;-1.9;0.3;-0.352467043877
1936.0;-1.9;0.4;-0.366474261273
1937.0;-1.9;0.5;-0.380451618987
1938.0;-1.9;0.6;-0.394445279926
1939.0;-1.9;0.7;-0.408465838182
1940.0;-1.9;0.8;-0.422482481859
1941.0;-1.9;0.9;-0.436480023038
1942.0;-1.9;1.0;-0.450474477521
1943.0;-1.9;1.1;-0.464479710074
1944.0;-1.9;1.2;-0.478490005747
1945.0;-1.9;1.3;-0.492495581132
1946.0;-1.9;1.4;-0.506497938936
1947.0;-1.9;1.5;-0.520502960414
1948.0;-1.9;1.6;-0.534506990775
1949.0;-1.9;1.7;-0.548503454299
1950.0;-1.9;1.8;-0.56250327153
1951.0;-1.9;1.9;-0.576534403291
1952.0;-1.9;2.0;-0.590615578757
1953.0;-2.0;0.1;-0.350646762989
1954.0;-2.0;0.2;-0.363974648392
1955.0;-2.0;0.3;-0.377320703066
1956.0;-2.0;0.4;-0.39065848172
1957.0;-2.0;0.5;-0.403981465546
1958.0;-2.0;0.6;-0.41730223627
1959.0;-2.0;0.7;-0.430630587258
1960.0;-2.0;0.8;-0.443958910558
1961.0;-2.0;0.9;-0.457279808509
1962.0;-2.0;1.0;-0.470598551496
1963.0;-2.0;1.1;-0.483923108476
1964.0;-2.0;1.2;-0.497253566228
1965.0;-2.0;1.3;-0.510583331587
1966.0;-2.0;1.4;-0.523905761858
1967.0;-2.0;1.5;-0.537220674612
1968.0;-2.0;1.6;-0.550536625204
1969.0;-2.0;1.7;-0.563866454517
1970.0;-2.0;1.8;-0.577222560295
1971.0;-2.0;1.9;-0.590615578757
1972.0;-2.0;2.0;-0.604053077582
1973.0;8.2;-0.4;-0.0341850748285
1974.0;8.2;-0.5;-0.0477138924528
1975.0;8.2;-0.6;-0.0615154042035
1976.0;8.2;-0.7;-0.0760079422829
1977.0;8.2;-0.8;-0.0916756360558
1978.0;-0.4;2.4;-0.487472558566
1979.0;-0.4;2.8;-0.584280054932
1980.0;-0.4;3.2;-0.68107523063
1981.0;-0.4;3.6;-0.778099956193
1982.0;-0.4;4.0;-0.875829757669
1983.0;-0.8;2.4;-0.529889426699
1984.0;-0.8;2.8;-0.615808688931
1985.0;-0.8;3.2;-0.70195663756
1986.0;-0.8;3.6;-0.788757487682
1987.0;-0.8;4.0;-0.875805036379
1988.0;-1.2;2.4;-0.572299009104
1989.0;-1.2;2.8;-0.647572913283
1990.0;-1.2;3.2;-0.723493665731
1991.0;-1.2;3.6;-0.799646531809
1992.0;-1.2;4.0;-0.875796292547
1993.0;-1.6;2.4;-0.614936791319
1994.0;-1.6;2.8;-0.679985980482
1995.0;-1.6;3.2;-0.745260869145
1996.0;-1.6;3.6;-0.810526373312
1997.0;-1.6;4.0;-0.875795014315
1998.0;-2.0;2.4;-0.658224569259
1999.0;-2.0;2.8;-0.712626975607
2000.0;-2.0;3.2;-0.767016469461
2001.0;0.0;0.0;-0
2002.0;-2.0;3.6;-0.821404150265
2003.0;-2.0;4.0;-0.875795222955
2004.0;-2.4;0.4;-0.487472558567
2005.0;-2.4;0.8;-0.529889426701
2006.0;-2.4;1.2;-0.572299009105
2007.0;-2.4;1.6;-0.614936791316
2008.0;-2.4;2.0;-0.658224569259
2009.0;-2.4;2.4;-0.701746989789
2010.0;-2.4;2.8;-0.745260802051
2011.0;-2.4;3.2;-0.788771730184
2012.0;-2.4;3.6;-0.832282247931
2013.0;-2.4;4.0;-0.875795326163
2014.0;-2.8;0.4;-0.58428005493
2015.0;-2.8;0.8;-0.615808688932
2016.0;-2.8;1.2;-0.647572913279
2017.0;-2.8;1.6;-0.679985980484
2018.0;-2.8;2.0;-0.712626975608
2019.0;-2.8;2.4;-0.74526080205
2020.0;-2.8;2.8;-0.777894241907
2021.0;-2.8;3.2;-0.810527505519
2022.0;-2.8;3.6;-0.843160206466
2023.0;-2.8;4.0;-0.875795644747
2024.0;-3.2;0.4;-0.681075230629
2025.0;-3.2;0.8;-0.701956637559
2026.0;-3.2;1.2;-0.723493665735
2027.0;-3.2;1.6;-0.74526086914
2028.0;-3.2;2.0;-0.767016469462
2029.0;-3.2;2.4;-0.788771730185
2030.0;-3.2;2.8;-0.810527505517
2031.0;-3.2;3.2;-0.832282860151
2032.0;-3.2;3.6;-0.85403769543
2033.0;-3.2;4.0;-0.875798066724
2034.0;-3.6;0.4;-0.778099956193
2035.0;-3.6;0.8;-0.788757487679
2036.0;-3.6;1.2;-0.799646531809
2037.0;-3.6;1.6;-0.810526373316
2038.0;-3.6;2.0;-0.821404150263
2039.0;-3.6;2.4;-0.832282247928
2040.0;-3.6;2.8;-0.843160206466
2041.0;-3.6;3.2;-0.854037695437
2042.0;-3.6;3.6;-0.864913955388
2043.0;-3.6;4.0;-0.875805762628
2044.0;-4.0;0.4;-0.875829757671
2045.0;-4.0;0.8;-0.875805036378
2046.0;-4.0;1.2;-0.875796292544
2047.0;-4.0;1.6;-0.875795014323
2048.0;-4.0;2.0;-0.875795222958
2049.0;-4.0;2.4;-0.875795326161
2050.0;-4.0;2.8;-0.87579564475
2051.0;-4.0;3.2;-0.875798066728
2052.0;-4.0;3.6;-0.875805762614
2053.0;-4.0;4.0;-0.875795444422
2054.0;8.2;-0.9;-0.108451311342
2055.0;8.2;-1.0;-0.126149410788
2056.0;8.2;-1.1;-0.14497990465
2057.0;8.2;-1.2;-0.165364504671
2058.0;8.2;-1.3;-0.187465396477
2059.0;8.2;-1.4;-0.211111344162
2060.0;8.2;-1.5;-0.235980404996
2061.0;8.2;-1.6;-0.261561990683
2062.0;8.2;-1.7;-0.287286613492
2063.0;8.2;-1.8;-0.312883811337
2064.0;8.2;-1.9;-0.338415244385
2065.0;8.2;-2.0;-0.363974648393
2066.0;8.3;0.0;-0.00365332543964
2067.0;8.3;-0.1;-0.0111353020053
2068.0;8.3;-0.2;-0.021457442015
2069.0;8.3;-0.3;-0.0335616074248
2070.0;8.3;-0.4;-0.0465996908616
2071.0;8.3;-0.5;-0.0599889340054
2072.0;8.3;-0.6;-0.0736950893278
2073.0;8.3;-0.7;-0.0882646600691
2074.0;8.3;-0.8;-0.104166831012
2075.0;8.3;-0.9;-0.121359010434
2076.0;8.3;-1.0;-0.139672276789
2077.0;8.3;-1.1;-0.159290487767
2078.0;8.3;-1.2;-0.180579118888
2079.0;8.3;-1.3;-0.203552713996
2080.0;8.3;-1.4;-0.227769100657
2081.0;8.3;-1.5;-0.252683899497
2082.0;8.3;-1.6;-0.277826447626
2083.0;8.3;-1.7;-0.302852756076
2084.0;8.3;-1.8;-0.327683692665
2085.0;8.3;-1.9;-0.352467043878
2086.0;8.3;-2.0;-0.377320703068
2087.0;8.4;0.0;-0.0125422410246
2088.0;8.4;-0.1;-0.0223031056407
2089.0;8.4;-0.2;-0.0341850748289
2090.0;8.4;-0.3;-0.0465996908618
2091.0;8.4;-0.4;-0.0590920163984
2092.0;8.4;-0.5;-0.0721960044267
2093.0;8.4;-0.6;-0.0863866864193
2094.0;8.4;-0.7;-0.101648136038
2095.0;8.4;-0.8;-0.117932255354
2096.0;8.4;-0.9;-0.135460907648
2097.0;8.4;-1.0;-0.154513373684
2098.0;8.4;-1.1;-0.175203967481
2099.0;8.4;-1.2;-0.197464604152
2100.0;8.4;-1.3;-0.220994827073
2101.0;8.4;-1.4;-0.245230852595
2102.0;8.4;-1.5;-0.269616407699
2103.0;8.4;-1.6;-0.293915367745
2104.0;8.4;-1.7;-0.318133531369
2105.0;8.4;-1.8;-0.342310130807
2106.0;8.4;-1.9;-0.366474261272
2107.0;8.4;-2.0;-0.390658481721
2108.0;8.5;0.0;-0.0247284770408
2109.0;8.5;-0.1;-0.0354726982765
2110.0;8.5;-0.2;-0.0477138924524
2111.0;8.5;-0.3;-0.0599889340047
2112.0;8.5;-0.4;-0.0721960044264
2113.0;8.5;-0.5;-0.0853313807257
2114.0;8.5;-0.6;-0.100025051115
2115.0;8.5;-0.7;-0.115978650798
2116.0;8.5;-0.8;-0.132894322633
2117.0;8.5;-0.9;-0.151103755326
2118.0;8.5;-1.0;-0.171057469391
2119.0;8.5;-1.1;-0.192703139085
2120.0;8.5;-1.2;-0.215569406253
2121.0;8.5;-1.3;-0.239126167995
2122.0;8.5;-1.4;-0.26288182518
2123.0;8.5;-1.5;-0.286480326848
2124.0;8.5;-1.6;-0.309912156291
2125.0;8.5;-1.7;-0.333362382255
2126.0;8.5;-1.8;-0.356898469436
2127.0;8.5;-1.9;-0.380451618986
2128.0;8.5;-2.0;-0.403981465546
2129.0;8.6;0.0;-0.0392875279935
2130.0;8.6;-0.1;-0.0498541372196
2131.0;8.6;-0.2;-0.0615154042022
2132.0;8.6;-0.3;-0.0736950893267
2133.0;8.6;-0.4;-0.0863866864187
2134.0;8.6;-0.5;-0.100025051115
2135.0;8.6;-0.6;-0.115004274378
2136.0;8.6;-0.7;-0.1313936444
2137.0;8.6;-0.8;-0.149157789323
2138.0;8.6;-0.9;-0.168422132063
2139.0;8.6;-1.0;-0.189295041112
2140.0;8.6;-1.1;-0.211488010022
2141.0;8.6;-1.2;-0.234367964017
2142.0;8.6;-1.3;-0.257395092644
2143.0;8.6;-1.4;-0.280341050752
2144.0;8.6;-1.5;-0.303167988097
2145.0;8.6;-1.6;-0.325929876222
2146.0;8.6;-1.7;-0.348719213232
2147.0;8.6;-1.8;-0.371571310244
2148.0;8.6;-1.9;-0.394445279925
2149.0;8.6;-2.0;-0.417302236271
2150.0;8.7;0.0;-0.0547181425833
2151.0;8.7;-0.1;-0.064890158632
2152.0;8.7;-0.2;-0.0760079422812
2153.0;8.7;-0.3;-0.0882646600679
2154.0;8.7;-0.4;-0.101648136037
2155.0;8.7;-0.5;-0.115978650798
2156.0;8.7;-0.6;-0.1313936444
2157.0;8.7;-0.7;-0.148338862328
2158.0;8.7;-0.8;-0.167033112605
2159.0;8.7;-0.9;-0.187291015265
2160.0;8.7;-1.0;-0.208758384979
2161.0;8.7;-1.1;-0.23096743778
2162.0;8.7;-1.2;-0.25336032738
2163.0;8.7;-1.3;-0.275579318742
2164.0;8.7;-1.4;-0.297666314951
2165.0;8.7;-1.5;-0.319790319763
2166.0;8.7;-1.6;-0.341968555807
2167.0;8.7;-1.7;-0.364142666243
2168.0;8.7;-1.8;-0.386302685264
2169.0;8.7;-1.9;-0.408465838181
2170.0;8.7;-2.0;-0.43063058726
2171.0;8.8;0.0;-0.0700564239155
2172.0;8.8;-0.1;-0.0803757689007
2173.0;8.8;-0.2;-0.091675636055
2174.0;8.8;-0.3;-0.104166831011
2175.0;8.8;-0.4;-0.117932255354
2176.0;8.8;-0.5;-0.132894322632
2177.0;8.8;-0.6;-0.149157789322
2178.0;8.8;-0.7;-0.167033112605
2179.0;8.8;-0.8;-0.186590094762
2180.0;8.8;-0.9;-0.207413485445
2181.0;8.8;-1.0;-0.228897795209
2182.0;8.8;-1.1;-0.250582483254
2183.0;8.8;-1.2;-0.272196945711
2184.0;8.8;-1.3;-0.293647507704
2185.0;8.8;-1.4;-0.315032283126
2186.0;8.8;-1.5;-0.33648676815
2187.0;8.8;-1.6;-0.358011893903
2188.0;8.8;-1.7;-0.379529723512
2189.0;8.8;-1.8;-0.40101184735
2190.0;8.8;-1.9;-0.422482481859
2191.0;8.8;-2.0;-0.443958910561
2192.0;8.9;0.0;-0.085655386908
2193.0;8.9;-0.1;-0.0965121959085
2194.0;8.9;-0.2;-0.108451311343
2195.0;8.9;-0.3;-0.121359010434
2196.0;8.9;-0.4;-0.135460907648
2197.0;8.9;-0.5;-0.151103755326
2198.0;8.9;-0.6;-0.168422132063
2199.0;8.9;-0.7;-0.187291015265
2200.0;8.9;-0.8;-0.207413485444
2201.0;8.9;-0.9;-0.228264062577
2202.0;8.9;-1.0;-0.249255092374
2203.0;8.9;-1.1;-0.270107921341
2204.0;8.9;-1.2;-0.29087703662
2205.0;8.9;-1.3;-0.311657579404
2206.0;8.9;-1.4;-0.332451253387
2207.0;8.9;-1.5;-0.353250524028
2208.0;8.9;-1.6;-0.374062701882
2209.0;8.9;-1.7;-0.394878206127
2210.0;8.9;-1.8;-0.415682937251
2211.0;8.9;-1.9;-0.436480023038
2212.0;8.9;-2.0;-0.45727980851
2213.0;9.0;0.0;-0.102399258395
2214.0;9.0;-0.1;-0.113685500351
2215.0;9.0;-0.2;-0.126149410788
2216.0;9.0;-0.3;-0.139672276789
2217.0;9.0;-0.4;-0.154513373685
2218.0;9.0;-0.5;-0.171057469392
2219.0;9.0;-0.6;-0.189295041113
2220.0;9.0;-0.7;-0.208758384979
2221.0;9.0;-0.8;-0.228897795207
2222.0;9.0;-0.9;-0.249255092373
2223.0;9.0;-1.0;-0.269496403708
2224.0;9.0;-1.1;-0.289550572428
2225.0;9.0;-1.2;-0.309578448646
2226.0;9.0;-1.3;-0.329699984674
2227.0;9.0;-1.4;-0.349866061612
2228.0;9.0;-1.5;-0.370003412291
2229.0;9.0;-1.6;-0.390114574822
2230.0;9.0;-1.7;-0.410228645456
2231.0;9.0;-1.8;-0.430350923551
2232.0;9.0;-1.9;-0.450474477519
2233.0;9.0;-2.0;-0.470598551495
2234.0;9.1;0.0;-0.120565117644
2235.0;9.1;-0.1;-0.132135658806
2236.0;9.1;-0.2;-0.144979904648
2237.0;9.1;-0.3;-0.159290487766
2238.0;9.1;-0.4;-0.175203967482
2239.0;9.1;-0.5;-0.192703139087
2240.0;9.1;-0.6;-0.211488010023
2241.0;9.1;-0.7;-0.230967437779
2242.0;9.1;-0.8;-0.250582483252
2243.0;9.1;-0.9;-0.270107921339
2244.0;9.1;-1.0;-0.289550572427
2245.0;9.1;-1.1;-0.308953641207
2246.0;9.1;-1.2;-0.328359485477
2247.0;9.1;-1.3;-0.347801688727
2248.0;9.1;-1.4;-0.367267744256
2249.0;9.1;-1.5;-0.38672255599
2250.0;9.1;-1.6;-0.406158834881
2251.0;9.1;-1.7;-0.425593186498
2252.0;9.1;-1.8;-0.44503493184
2253.0;9.1;-1.9;-0.464479710071
2254.0;9.1;-2.0;-0.483923108473
2255.0;9.2;0.0;-0.139820582679
2256.0;9.2;-0.1;-0.151896400953
2257.0;9.2;-0.2;-0.165364504669
2258.0;9.2;-0.3;-0.180579118887
2259.0;9.2;-0.4;-0.197464604154
2260.0;9.2;-0.5;-0.215569406256
2261.0;9.2;-0.6;-0.234367964019
2262.0;9.2;-0.7;-0.25336032738
2263.0;9.2;-0.8;-0.272196945709
2264.0;9.2;-0.9;-0.290877036619
2265.0;9.2;-1.0;-0.309578448646
2266.0;9.2;-1.1;-0.328359485477
2267.0;9.2;-1.2;-0.347151103837
2268.0;9.2;-1.3;-0.365915103438
2269.0;9.2;-1.4;-0.384671815392
2270.0;9.2;-1.5;-0.403434856519
2271.0;9.2;-1.6;-0.42219882579
2272.0;9.2;-1.7;-0.440961061669
2273.0;9.2;-1.8;-0.459724811058
2274.0;9.2;-1.9;-0.478490005744
2275.0;9.2;-2.0;-0.497253566224
2276.0;9.3;0.0;-0.160051466063
2277.0;9.3;-0.1;-0.173021154961
2278.0;9.3;-0.2;-0.187465396476
2279.0;9.3;-0.3;-0.203552713996
2280.0;9.3;-0.4;-0.220994827074
2281.0;9.3;-0.5;-0.239126167997
2282.0;9.3;-0.6;-0.257395092644
2283.0;9.3;-0.7;-0.275579318741
2284.0;9.3;-0.8;-0.293647507704
2285.0;9.3;-0.9;-0.311657579405
2286.0;9.3;-1.0;-0.329699984676
2287.0;9.3;-1.1;-0.347801688729
2288.0;9.3;-1.2;-0.36591510344
2289.0;9.3;-1.3;-0.384003509723
2290.0;9.3;-1.4;-0.402077368868
2291.0;9.3;-1.5;-0.420156148847
2292.0;9.3;-1.6;-0.438241257981
2293.0;9.3;-1.7;-0.456326015373
2294.0;9.3;-1.8;-0.474409597399
2295.0;9.3;-1.9;-0.49249558113
2296.0;9.3;-2.0;-0.510583331585
2297.0;9.4;0.0;-0.181665182224
2298.0;9.4;-0.1;-0.19568450331
2299.0;9.4;-0.2;-0.211111344163
2300.0;9.4;-0.3;-0.227769100657
2301.0;9.4;-0.4;-0.245230852595
2302.0;9.4;-0.5;-0.26288182518
2303.0;9.4;-0.6;-0.280341050751
2304.0;9.4;-0.7;-0.297666314951
2305.0;9.4;-0.8;-0.315032283126
2306.0;9.4;-0.9;-0.332451253389
2307.0;9.4;-1.0;-0.349866061614
2308.0;9.4;-1.1;-0.367267744259
2309.0;9.4;-1.2;-0.384671815394
2310.0;9.4;-1.3;-0.402077368869
2311.0;9.4;-1.4;-0.419479385433
2312.0;9.4;-1.5;-0.436881241293
2313.0;9.4;-1.6;-0.454285708818
2314.0;9.4;-1.7;-0.471690090242
2315.0;9.4;-1.8;-0.489092955511
2316.0;9.4;-1.9;-0.506497938936
2317.0;9.4;-2.0;-0.523905761858
2318.0;9.5;0.0;-0.205035596238
2319.0;9.5;-0.1;-0.21992790625
2320.0;9.5;-0.2;-0.235980404998
2321.0;9.5;-0.3;-0.252683899497
2322.0;9.5;-0.4;-0.269616407698
2323.0;9.5;-0.5;-0.286480326846
2324.0;9.5;-0.6;-0.303167988095
2325.0;9.5;-0.7;-0.319790319762
2326.0;9.5;-0.8;-0.33648676815
2327.0;9.5;-0.9;-0.353250524028
2328.0;9.5;-1.0;-0.370003412291
2329.0;9.5;-1.1;-0.38672255599
2330.0;9.5;-1.2;-0.40343485652
2331.0;9.5;-1.3;-0.420156148848
2332.0;9.5;-1.4;-0.436881241294
2333.0;9.5;-1.5;-0.453604850981
2334.0;9.5;-1.6;-0.470328781164
2335.0;9.5;-1.7;-0.487055051902
2336.0;9.5;-1.8;-0.503781074281
2337.0;9.5;-1.9;-0.520502960415
2338.0;9.5;-2.0;-0.537220674612
2339.0;9.6;0.0;-0.230085479472
2340.0;9.6;-0.1;-0.245416743848
2341.0;9.6;-0.2;-0.261561990684
2342.0;9.6;-0.3;-0.277826447626
2343.0;9.6;-0.4;-0.293915367743
2344.0;9.6;-0.5;-0.309912156289
2345.0;9.6;-0.6;-0.325929876221
2346.0;9.6;-0.7;-0.341968555807
2347.0;9.6;-0.8;-0.358011893902
2348.0;9.6;-0.9;-0.37406270188
2349.0;9.6;-1.0;-0.390114574819
2350.0;9.6;-1.1;-0.406158834878
2351.0;9.6;-1.2;-0.422198825788
2352.0;9.6;-1.3;-0.438241257981
2353.0;9.6;-1.4;-0.454285708819
2354.0;9.6;-1.5;-0.470328781165
2355.0;9.6;-1.6;-0.486372168545
2356.0;9.6;-1.7;-0.502419963341
2357.0;9.6;-1.8;-0.518468377997
2358.0;9.6;-1.9;-0.534506990775
2359.0;9.6;-2.0;-0.550536625203
2360.0;9.7;0.0;-0.256386314886
2361.0;9.7;-0.1;-0.271592975782
2362.0;9.7;-0.2;-0.287286613492
2363.0;9.7;-0.3;-0.302852756075
2364.0;9.7;-0.4;-0.318133531368
2365.0;9.7;-0.5;-0.333362382255
2366.0;9.7;-0.6;-0.348719213232
2367.0;9.7;-0.7;-0.364142666244
2368.0;9.7;-0.8;-0.379529723512
2369.0;9.7;-0.9;-0.394878206125
2370.0;9.7;-1.0;-0.410228645453
2371.0;9.7;-1.1;-0.425593186496
2372.0;9.7;-1.2;-0.440961061667
2373.0;9.7;-1.3;-0.456326015373
2374.0;9.7;-1.4;-0.471690090243
2375.0;9.7;-1.5;-0.487055051902
2376.0;9.7;-1.6;-0.502419963341
2377.0;9.7;-1.7;-0.517783796251
2378.0;9.7;-1.8;-0.533145247237
2379.0;9.7;-1.9;-0.548503454298
2380.0;9.7;-2.0;-0.563866454516
2381.0;9.8;0.0;-0.283357680751
2382.0;9.8;-0.1;-0.297991880867
2383.0;9.8;-0.2;-0.312883811337
2384.0;9.8;-0.3;-0.327683692664
2385.0;9.8;-0.4;-0.342310130808
2386.0;9.8;-0.5;-0.356898469437
2387.0;9.8;-0.6;-0.371571310246
2388.0;9.8;-0.7;-0.386302685266
2389.0;9.8;-0.8;-0.401011847351
2390.0;9.8;-0.9;-0.41568293725
2391.0;9.8;-1.0;-0.43035092355
2392.0;9.8;-1.1;-0.44503493184
2393.0;9.8;-1.2;-0.459724811059
2394.0;9.8;-1.3;-0.474409597399
2395.0;9.8;-1.4;-0.489092955511
2396.0;9.8;-1.5;-0.50378107428
2397.0;9.8;-1.6;-0.518468377997
2398.0;9.8;-1.7;-0.533145247237
2399.0;9.8;-1.8;-0.547816743443
2400.0;9.8;-1.9;-0.56250327153
2401.0;9.8;-2.0;-0.577222560294
2402.0;9.9;0.0;-0.310461293958
2403.0;9.9;-0.1;-0.324366633987
2404.0;9.9;-0.2;-0.338415244383
2405.0;9.9;-0.3;-0.352467043878
2406.0;9.9;-0.4;-0.366474261273
2407.0;9.9;-0.5;-0.380451618987
