node_number;x[m];y[m];z[m]
1877.0;-1.6;0.5;-0.309506770813
1878.0;-1.6;0.6;-0.325262552879
1879.0;-1.6;0.7;-0.341947174272
1880.0;-1.6;0.8;-0.358337232707
1881.0;-1.6;0.9;-0.374184403841
1882.0;-1.6;1.0;-0.389989345449
1883.0;-1.6;1.1;-0.406053020645
1884.0;-1.6;1.2;-0.422227966273
1885.0;-1.6;1.3;-0.438306442325
1886.0;-1.6;1.4;-0.454290526283
1887.0;-1.6;1.5;-0.470289219694
1888.0;-1.6;1.6;-0.486342851642
1889.0;-1.6;1.7;-0.502410180678
1890.0;-1.6;1.8;-0.518453776771
1891.0;-1.6;1.9;-0.534476371748
1892.0;-1.6;2.0;-0.550500711613
1893.0;-1.7;0.1;-0.264841203501
1894.0;-1.7;0.2;-0.28487158676
1895.0;-1.7;0.3;-0.305360105595
1896.0;-1.7;0.4;-0.320077334257
1897.0;-1.7;0.5;-0.332812315763
1898.0;-1.7;0.6;-0.347625526796
1899.0;-1.7;0.7;-0.364052205266
1900.0;-1.7;0.8;-0.380030504358
1901.0;-1.7;0.9;-0.395085645467
1902.0;-1.7;1.0;-0.410046564743
1903.0;-1.7;1.1;-0.425428880339
1904.0;-1.7;1.2;-0.440999561015
1905.0;-1.7;1.3;-0.456423360508
1906.0;-1.7;1.4;-0.471704857105
1907.0;-1.7;1.5;-0.487015557146
1908.0;-1.7;1.6;-0.502410157459
1909.0;-1.7;1.7;-0.517816822983
1910.0;-1.7;1.8;-0.533182332429
1911.0;-1.7;1.9;-0.548523052829
1912.0;-1.7;2.0;-0.56387843677
1913.0;-1.8;0.1;-0.291696419036
1914.0;-1.8;0.2;-0.310575961421
1915.0;-1.8;0.3;-0.330079051986
1916.0;-1.8;0.4;-0.344292100913
1917.0;-1.8;0.5;-0.356338901856
1918.0;-1.8;0.6;-0.37038246893
1919.0;-1.8;0.7;-0.386196238508
1920.0;-1.8;0.8;-0.401582089522
1921.0;-1.8;0.9;-0.415924835185
1922.0;-1.8;1.0;-0.430137516153
1923.0;-1.8;1.1;-0.444839612371
1924.0;-1.8;1.2;-0.459770522121
1925.0;-1.8;1.3;-0.47452667854
1926.0;-1.8;1.4;-0.489110850106
1927.0;-1.8;1.5;-0.503732285006
1928.0;-1.8;1.6;-0.518453754019
1929.0;-1.8;1.7;-0.533182331131
1930.0;-1.8;1.8;-0.54785813498
1931.0;-1.8;1.9;-0.562522259507
1932.0;-1.8;2.0;-0.577233236475
1933.0;-1.9;0.1;-0.318993238658
1934.0;-1.9;0.2;-0.336672960977
1935.0;-1.9;0.3;-0.354663727615
1936.0;-1.9;0.4;-0.36818111184
1937.0;-1.9;0.5;-0.379841943267
1938.0;-1.9;0.6;-0.393309923831
1939.0;-1.9;0.7;-0.408403989057
1940.0;-1.9;0.8;-0.423068119669
1941.0;-1.9;0.9;-0.436713964327
1942.0;-1.9;1.0;-0.450243492681
1943.0;-1.9;1.1;-0.464277273961
1944.0;-1.9;1.2;-0.478543317395
1945.0;-1.9;1.3;-0.492619998628
1946.0;-1.9;1.4;-0.506511583724
1947.0;-1.9;1.5;-0.520440840073
1948.0;-1.9;1.6;-0.534476363215
1949.0;-1.9;1.7;-0.548523063066
1950.0;-1.9;1.8;-0.562522269752
1951.0;-1.9;1.9;-0.576525863847
1952.0;-1.9;2.0;-0.590598290976
1953.0;-2.0;0.1;-0.34570227557
1954.0;-2.0;0.2;-0.362435968218
1955.0;-2.0;0.3;-0.379327124678
1956.0;-2.0;0.4;-0.392193312319
1957.0;-2.0;0.5;-0.403423076709
1958.0;-2.0;0.6;-0.416261019274
1959.0;-2.0;0.7;-0.430568989056
1960.0;-2.0;0.8;-0.444504474535
1961.0;-2.0;0.9;-0.457504022309
1962.0;-2.0;1.0;-0.470382034087
1963.0;-2.0;1.1;-0.483727638679
1964.0;-2.0;1.2;-0.497302191892
1965.0;-2.0;1.3;-0.510703894826
1966.0;-2.0;1.4;-0.523919238757
1967.0;-2.0;1.5;-0.537156878141
1968.0;-2.0;1.6;-0.55050070857
1969.0;-2.0;1.7;-0.563878450691
1970.0;-2.0;1.8;-0.577233250176
1971.0;-2.0;1.9;-0.590598294776
1972.0;-2.0;2.0;-0.604026129732
1978.0;-0.4;2.4;-0.488659548639
1979.0;-0.4;2.8;-0.585134963934
1980.0;-0.4;3.2;-0.681616004848
1981.0;-0.4;3.6;-0.778321730316
1982.0;-0.4;4.0;-0.875751672155
1983.0;-0.8;2.4;-0.530290242137
1984.0;-0.8;2.8;-0.616096822361
1985.0;-0.8;3.2;-0.702134805941
1986.0;-0.8;3.6;-0.788830200207
1987.0;-0.8;4.0;-0.875786821364
1988.0;-1.2;2.4;-0.572336396501
1989.0;-1.2;2.8;-0.647600290755
1990.0;-1.2;3.2;-0.72351046833
1991.0;-1.2;3.6;-0.799655151505
1992.0;-1.2;4.0;-0.875795241386
1993.0;-1.6;2.4;-0.614913949046
1994.0;-1.6;2.8;-0.679970780885
1995.0;-1.6;3.2;-0.745251984882
1996.0;-1.6;3.6;-0.810524611501
1997.0;-1.6;4.0;-0.875795306309
1998.0;-2.0;2.4;-0.6582116527
1999.0;-2.0;2.8;-0.712619706354
2000.0;-2.0;3.2;-0.767012634255
2001.0;0.0;0.0;-0
2002.0;-2.0;3.6;-0.821404194819
2003.0;-2.0;4.0;-0.875795278139
2004.0;-2.4;0.4;-0.488659921273
2005.0;-2.4;0.8;-0.530290388658
2006.0;-2.4;1.2;-0.572336412263
2007.0;-2.4;1.6;-0.614913942679
2008.0;-2.4;2.0;-0.658211649878
2009.0;-2.4;2.4;-0.701743257018
2010.0;-2.4;2.8;-0.745259799034
2011.0;-2.4;3.2;-0.788771762634
2012.0;-2.4;3.6;-0.832283776057
2013.0;-2.4;4.0;-0.875795392633
2014.0;-2.8;0.4;-0.585135286226
2015.0;-2.8;0.8;-0.616096941818
2016.0;-2.8;1.2;-0.647600301289
2017.0;-2.8;1.6;-0.679970773708
2018.0;-2.8;2.0;-0.712619702382
2019.0;-2.8;2.4;-0.745259797969
2020.0;-2.8;2.8;-0.7778947707
2021.0;-2.8;3.2;-0.810528492457
2022.0;-2.8;3.6;-0.84316213878
2023.0;-2.8;4.0;-0.875795474613
2024.0;-3.2;0.4;-0.681616278743
2025.0;-3.2;0.8;-0.70213490503
2026.0;-3.2;1.2;-0.723510471232
2027.0;-3.2;1.6;-0.745251973329
2028.0;-3.2;2.0;-0.767012626783
2029.0;-3.2;2.4;-0.788771758154
2030.0;-3.2;2.8;-0.810528489641
2031.0;-3.2;3.2;-0.832284323649
2032.0;-3.2;3.6;-0.854040185199
2033.0;-3.2;4.0;-0.875795717723
2034.0;-3.6;0.4;-0.778321976018
2035.0;-3.6;0.8;-0.788830289882
2036.0;-3.6;1.2;-0.799655144148
2037.0;-3.6;1.6;-0.810524590881
2038.0;-3.6;2.0;-0.821404179955
2039.0;-3.6;2.4;-0.832283765242
2040.0;-3.6;2.8;-0.843162130738
2041.0;-3.6;3.2;-0.854040180227
2042.0;-3.6;3.6;-0.864918302048
2043.0;-3.6;4.0;-0.87579631836
2044.0;-4.0;0.4;-0.875752114143
2045.0;-4.0;0.8;-0.875786962388
2046.0;-4.0;1.2;-0.875795253842
2047.0;-4.0;1.6;-0.87579530024
2048.0;-4.0;2.0;-0.875795275199
2049.0;-4.0;2.4;-0.875795391899
2050.0;-4.0;2.8;-0.875795474647
2051.0;-4.0;3.2;-0.875795719236
2052.0;-4.0;3.6;-0.875796322672
2053.0;-4.0;4.0;-0.875795444558
